,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,tags,replies,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,gif_url,gif_thumb,video_url,video_thumb,is_quote_status,quote_id,quote_url,is_reply_to,has_parent_tweet
1254,1075598002834685952,1075579699735097344,1545277522000,2018-12-20,10:45:22,WIB,156585794,semutbhako,jokojoe,,@jokowi @BPJSKesehatanRI @DPR_RI @FPKSDPRRI @Fraksi_Gerindra @Fraksi_PAN @FPD_DPR   Apa2an ini? Mohon klarifikasinya,[],"[{'id': 156585794, 'id_str': '156585794', 'screen_name': 'semutBHAKO'}, {'id': 965885713223892993, 'id_str': '965885713223892993', 'screen_name': 'AkunTofa'}, {'id': 366987179, 'id_str': '366987179', 'screen_name': 'jokowi'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 211415705, 'id_str': '211415705', 'screen_name': 'DPR_RI'}, {'id': 91255162, 'id_str': '91255162', 'screen_name': 'FPKSDPRRI'}, {'id': 2916147380, 'id_str': '2916147380', 'screen_name': 'Fraksi_Gerindra'}, {'id': 1157813726, 'id_str': '1157813726', 'screen_name': 'Fraksi_PAN'}, {'id': 500971801, 'id_str': '500971801', 'screen_name': 'FPD_DPR'}]","['jokowi', 'bpjskesehatanri', 'dpr_ri', 'fpksdprri', 'fraksi_gerindra', 'fraksi_pan', 'fpd_dpr']",[],[],0,1,0,,[],https://twitter.com/semutBHAKO/status/1075598002834685952,,,,,,0,0,,1,1
1256,1075596932406337537,1075579699735097344,1545277266000,2018-12-20,10:41:06,WIB,3032646534,rizalulhadi_,rizalul hadi,,@BPJSKesehatanRI loooe maksaa.??? @DPR_RI gimnaa kok main paksa siih😡,[],"[{'id': 3032646534, 'id_str': '3032646534', 'screen_name': 'rizalulhadi_'}, {'id': 965885713223892993, 'id_str': '965885713223892993', 'screen_name': 'AkunTofa'}, {'id': 1023243283898621952, 'id_str': '1023243283898621952', 'screen_name': 'IbrahimAlgariza'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 211415705, 'id_str': '211415705', 'screen_name': 'DPR_RI'}]","['bpjskesehatanri', 'dpr_ri']",[],[],0,0,0,,[],https://twitter.com/rizalulhadi_/status/1075596932406337537,,,,,,0,0,,1,1
1258,1075594724356943872,1075594724356943872,1545276740000,2018-12-20,10:32:20,WIB,344599859,ermaprw,E E N G,,"@BPJSKesehatanRI pagi min, mau menanyakan utk pendaftaran peserta baru mandiri utk kelas 3 apa perlu rekening bank? Tks",[],"[{'id': 344599859, 'id_str': '344599859', 'screen_name': 'ermaprw'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/ermaprw/status/1075594724356943872,,,,,,0,0,,0,0
1262,1075592666799194114,1075592666799194114,1545276249000,2018-12-20,10:24:09,WIB,1970184714,remukanpeyekk_,ambyaaar,,"@BPJSKesehatanRI Untuk log in ke ""administrasi kepesertaan entitas"" itu user id dan password sesuai dengan user id & password di Edabu kan?",[],"[{'id': 1970184714, 'id_str': '1970184714', 'screen_name': 'remukanpeyekk_'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/remukanpeyekk_/status/1075592666799194114,,,,,,0,0,,0,0
1263,1075592378428284929,1075579699735097344,1545276181000,2018-12-20,10:23:01,WIB,1048494388735696896,ptigris3,Random People,,"Coba bantu tanya langsung ke direktur @BPJSKesehatanRI dok,  situ kan orang terkenal..",[],"[{'id': 1048494388735696896, 'id_str': '1048494388735696896', 'screen_name': 'ptigris3'}, {'id': 264104328, 'id_str': '264104328', 'screen_name': 'dayatia'}, {'id': 965885713223892993, 'id_str': '965885713223892993', 'screen_name': 'AkunTofa'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],0,0,0,,[],https://twitter.com/ptigris3/status/1075592378428284929,,,,,,0,0,,1,1
1264,1075590917610852352,1075590917610852352,1545275832000,2018-12-20,10:17:12,WIB,998019316996915200,jaya_lentera,Lentera Jaya,,@BPJSKesehatanRI apakah surat yg beredar ini valid?  pic.twitter.com/XwLwUmtvRd,[],"[{'id': 998019316996915200, 'id_str': '998019316996915200', 'screen_name': 'jaya_lentera'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],['https://pbs.twimg.com/media/Du1EO5nUwAA5lQS.jpg'],1,0,0,,[],https://twitter.com/jaya_lentera/status/1075590917610852352,,,,,,0,0,,0,0
1265,1075590536428285954,1075590536428285954,1545275742000,2018-12-20,10:15:42,WIB,908961707283816448,izzulislam77,Izzul Islam Wal Muslimin,,Mohon klarifikasinya @BPJSKesehatanRI  Bukankah seharusnya untuk menjadi peserta BPJS sifatnya sukarela.....??? Kenapa (kalau SE itu betul) kok main ancam....?  https://twitter.com/AkunTofa/status/1075579699735097344 …,[],"[{'id': 908961707283816448, 'id_str': '908961707283816448', 'screen_name': 'izzulislam77'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],['https://twitter.com/AkunTofa/status/1075579699735097344'],[],3,2,5,,[],https://twitter.com/izzulislam77/status/1075590536428285954,,,,,,1,1075579699735097344,https://twitter.com/AkunTofa/status/1075579699735097344,0,0
1266,1075590227656290306,1075567625004933122,1545275668000,2018-12-20,10:14:28,WIB,170355042,ichsan1486,Wachid Ichsan,,Jadi itu valid atau tidak,[],"[{'id': 170355042, 'id_str': '170355042', 'screen_name': 'ichsan1486'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/ichsan1486/status/1075590227656290306,,,,,,0,0,,1,1
1267,1075589705213734913,1075589705213734913,1545275543000,2018-12-20,10:12:23,WIB,2438130462,mo_littlehero,Paska Priyono A,,@BPJSKesehatanRI slmt pagi untuk akun bpjs saya sdh lama tidak terbayar krn ada 2 yg individu dan di buatkan dari kantor lama.. Jika saya mau mengaktifkan lagi yg individu saja syaratnya bagaimana min.. Terimakasih,[],"[{'id': 2438130462, 'id_str': '2438130462', 'screen_name': 'mo_littlehero'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/mo_littlehero/status/1075589705213734913,,,,,,0,0,,0,0
1268,1075588308493713408,1075588308493713408,1545275210000,2018-12-20,10:06:50,WIB,1718715702,bojunwoo,김지원 🌊,,@BPJSKesehatanRI min mau tanya untuk rekening menggunakan BNI taplus muda bisa ?,[],"[{'id': 1718715702, 'id_str': '1718715702', 'screen_name': 'Bojunwoo'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/Bojunwoo/status/1075588308493713408,,,,,,0,0,,0,0
1271,1075586310000205825,1075586310000205825,1545274734000,2018-12-20,09:58:54,WIB,1045222225966596096,printingsinar,Sinar Terang Printing,,@BPJSKesehatanRI selamat siang. Numpang tanya min. Untuk pembuatan BPJS KIS persyaratan apa saja ? BPJS KIS sama UHC samakah min? Maaf min. Belum tau sama sekali.mau mendaftarkan 1 keluarga sya.,[],"[{'id': 1045222225966596096, 'id_str': '1045222225966596096', 'screen_name': 'PrintingSinar'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],2,0,0,,[],https://twitter.com/PrintingSinar/status/1075586310000205825,,,,,,0,0,,0,0
1272,1075586130039304193,1075579699735097344,1545274691000,2018-12-20,09:58:11,WIB,824292602497273856,supri_yadi15,I'm PRIDE,,Mohon penjelasannya @BPJSKesehatanRI  Apakah ini benar apa hoax?,[],"[{'id': 824292602497273856, 'id_str': '824292602497273856', 'screen_name': 'Supri_yadi15'}, {'id': 965885713223892993, 'id_str': '965885713223892993', 'screen_name': 'AkunTofa'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],0,0,0,,[],https://twitter.com/Supri_yadi15/status/1075586130039304193,,,,,,0,0,,1,1
1275,1075585576374394880,1075585576374394880,1545274559000,2018-12-20,09:55:59,WIB,621970287,queen_ayie,sabrina_rc,,Mau tanya nih min @e100ss @BPJSKesehatanRI info yg beredar via broadcast WA Bukannya beda area yaaa...kalo blm daftar BPJS masa di blokir begitu...#mohonpencerahan pic.twitter.com/G5D5GVDQQV,[],"[{'id': 621970287, 'id_str': '621970287', 'screen_name': 'queen_ayie'}, {'id': 848614550, 'id_str': '848614550', 'screen_name': 'e100ss'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]","['e100ss', 'bpjskesehatanri']",[],['https://pbs.twimg.com/media/Du0_X7HVAAI9Ft0.jpg'],1,0,0,,['#mohonpencerahan'],https://twitter.com/queen_ayie/status/1075585576374394880,,,,,,0,0,,0,0
1278,1075583101386932225,1075579699735097344,1545273969000,2018-12-20,09:46:09,WIB,823602259082625024,adhis32,Adhi S,,"Baru kali ini pemerintah sepihak, jika ini benar. Rasa swasta kalau begitu, kebijakan mendadak.  Coba tanya ke @BPJSKesehatanRI apa benar seperti itu? Siapa tahu ditanggapi.  Apakah sudah diproses ke @DPR_RI , pak @fadlizon mohon pencerahannya pak?   Terima kasih",[],"[{'id': 823602259082625024, 'id_str': '823602259082625024', 'screen_name': 'Adhis32'}, {'id': 965885713223892993, 'id_str': '965885713223892993', 'screen_name': 'AkunTofa'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 211415705, 'id_str': '211415705', 'screen_name': 'DPR_RI'}, {'id': 79139422, 'id_str': '79139422', 'screen_name': 'fadlizon'}]","['bpjskesehatanri', 'dpr_ri', 'fadlizon']",[],[],0,4,11,,[],https://twitter.com/Adhis32/status/1075583101386932225,,,,,,0,0,,1,1
1279,1075583011595247616,1075579699735097344,1545273947000,2018-12-20,09:45:47,WIB,1877998040,tony_sulton,Peresiden Ngacir Yo,,@BPJSKesehatanRI tolong dijawab ya ??,[],"[{'id': 1877998040, 'id_str': '1877998040', 'screen_name': 'tony_sulton'}, {'id': 965885713223892993, 'id_str': '965885713223892993', 'screen_name': 'AkunTofa'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],0,2,3,,[],https://twitter.com/tony_sulton/status/1075583011595247616,,,,,,0,0,,1,1
1280,1075582924685139968,1075579699735097344,1545273927000,2018-12-20,09:45:27,WIB,1021646100577439744,ixsan_pas,Pembasmi Kedunguan,,Mari kita tanyakan pada @jokowi @BPJSKesehatanRI #bpjskokngancam,[],"[{'id': 1021646100577439744, 'id_str': '1021646100577439744', 'screen_name': 'IxSan_PAS'}, {'id': 965885713223892993, 'id_str': '965885713223892993', 'screen_name': 'AkunTofa'}, {'id': 366987179, 'id_str': '366987179', 'screen_name': 'jokowi'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]","['jokowi', 'bpjskesehatanri']",[],[],0,0,0,,['#bpjskokngancam'],https://twitter.com/IxSan_PAS/status/1075582924685139968,,,,,,0,0,,1,1
1284,1075581838960128001,1075581838960128001,1545273668000,2018-12-20,09:41:08,WIB,94007074,ayubellam,ABM,,"@BPJSKesehatanRI min tolong cek dm ya, mohon segera direspon",[],"[{'id': 94007074, 'id_str': '94007074', 'screen_name': 'ayubellam'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/ayubellam/status/1075581838960128001,,,,,,0,0,,0,0
1287,1075580573492506624,1075579699735097344,1545273366000,2018-12-20,09:36:06,WIB,585819188,rqthea,#MenantiRezimBerganti,,Pemerasan Gaya Baru Bagi Rakyat Oleh Rezim Sontoloyo @jokowi !!! #2019GantiPresiden @BPJSKesehatanRI @YLKI_ID @DPR_RI @Fahrihamzah @fadlizon,[],"[{'id': 585819188, 'id_str': '585819188', 'screen_name': 'RQthea'}, {'id': 965885713223892993, 'id_str': '965885713223892993', 'screen_name': 'AkunTofa'}, {'id': 366987179, 'id_str': '366987179', 'screen_name': 'jokowi'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}, {'id': 212085357, 'id_str': '212085357', 'screen_name': 'YLKI_ID'}, {'id': 211415705, 'id_str': '211415705', 'screen_name': 'DPR_RI'}, {'id': 120968478, 'id_str': '120968478', 'screen_name': 'Fahrihamzah'}, {'id': 79139422, 'id_str': '79139422', 'screen_name': 'fadlizon'}]","['jokowi', 'bpjskesehatanri', 'ylki_id', 'dpr_ri', 'fahrihamzah', 'fadlizon']",[],[],0,3,17,,['#2019gantipresiden'],https://twitter.com/RQthea/status/1075580573492506624,,,,,,0,0,,1,1
1288,1075580501899898881,1075580501899898881,1545273349000,2018-12-20,09:35:49,WIB,998621447235911681,chandrabersama,Chandra,,@BPJSKesehatanRI a0akah ini benar???????  https://twitter.com/AkunTofa/status/1075579699735097344 …,[],"[{'id': 998621447235911681, 'id_str': '998621447235911681', 'screen_name': 'chandrabersama'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],['https://twitter.com/AkunTofa/status/1075579699735097344'],[],1,0,0,,[],https://twitter.com/chandrabersama/status/1075580501899898881,,,,,,1,1075579699735097344,https://twitter.com/AkunTofa/status/1075579699735097344,0,0
1290,1075580349600587776,1075580349600587776,1545273313000,2018-12-20,09:35:13,WIB,284775472,muzkhaf,Muzkhaf Al-Banqiely™,,Mohon penjelasannya @BPJSKesehatanRI  https://twitter.com/AkunTofa/status/1075579699735097344 …,[],"[{'id': 284775472, 'id_str': '284775472', 'screen_name': 'muzkhaf'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],['https://twitter.com/AkunTofa/status/1075579699735097344'],[],3,7,3,,[],https://twitter.com/muzkhaf/status/1075580349600587776,,,,,,1,1075579699735097344,https://twitter.com/AkunTofa/status/1075579699735097344,0,0
1291,1075579669372489728,1073492211365425152,1545273151000,2018-12-20,09:32:31,WIB,2266037828,must_iman,Sulaiman Arwin,,Sg sabar nggih.. mboten direken,[],"[{'id': 2266037828, 'id_str': '2266037828', 'screen_name': 'Must_Iman'}, {'id': 2989376299, 'id_str': '2989376299', 'screen_name': 'AmronMr'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/Must_Iman/status/1075579669372489728,,,,,,0,0,,1,1
1292,1075578355708178433,1075220730990587904,1545272837000,2018-12-20,09:27:17,WIB,1001372876,flowerpxth,mut,,"Nggak kak, saya ikut di wilayah riau",[],"[{'id': 1001372876, 'id_str': '1001372876', 'screen_name': 'flowerpxth'}, {'id': 385841894, 'id_str': '385841894', 'screen_name': 'TraAriffindo'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/flowerpxth/status/1075578355708178433,,,,,,0,0,,1,1
1293,1075577960185262080,1075577960185262080,1545272743000,2018-12-20,09:25:43,WIB,973472808696135681,budi_antoba14,Budi Mulyanto,,@BPJSKesehatanRI : Selamat siang BPJS saya mau menanyakan Kartu Fisik BPJS atas nama Nizar Iqbal Oktoviansyah sampai sekarang belom kita terima. Apakah kartu sudah jadi/ belom sampai sekarang belom ada keterangan. Mohon tanggapannya. Terima kasih,[],"[{'id': 973472808696135681, 'id_str': '973472808696135681', 'screen_name': 'Budi_antoba14'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,1,,[],https://twitter.com/Budi_antoba14/status/1075577960185262080,,,,,,0,0,,0,0
1295,1075576356405010432,1075377183500058624,1545272361000,2018-12-20,09:19:21,WIB,1073587177697746944,didisetiawan07,Didi Setiawan,,Ok trmksih min,[],"[{'id': 1073587177697746944, 'id_str': '1073587177697746944', 'screen_name': 'didisetiawan07'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/didisetiawan07/status/1075576356405010432,,,,,,0,0,,1,1
1296,1075576119808520193,1075576119808520193,1545272304000,2018-12-20,09:18:24,WIB,120144870,chielbib19,Jago Kluruk Pindho,,@BPJSKesehatanRI min anggota keluarga yang usianya sudah tidak tercover oleh orang tua PPU syaratnya untuk BPJS mandiri apa ya?,[],"[{'id': 120144870, 'id_str': '120144870', 'screen_name': 'Chielbib19'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/Chielbib19/status/1075576119808520193,,,,,,0,0,,0,0
1298,1075575060017033216,1075561021459185664,1545272052000,2018-12-20,09:14:12,WIB,382921049,yayatkusnayat,yayat kusnayat,,Min mo nanya nih kalau periksa  pengobatan  mata dicover bpjs ngkak??,[],"[{'id': 382921049, 'id_str': '382921049', 'screen_name': 'yayatkusnayat'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/yayatkusnayat/status/1075575060017033216,,,,,,0,0,,1,1
1299,1075574525159297024,1075215152985735168,1545271924000,2018-12-20,09:12:04,WIB,385841894,traariffindo,pinduak,,"Nanya donk kak ,, kakak ikutan ptt yaang di jabodetabek ?  Udah keluar kah hasil psikotest nya ?",[],"[{'id': 385841894, 'id_str': '385841894', 'screen_name': 'TraAriffindo'}, {'id': 128149373, 'id_str': '128149373', 'screen_name': 'shofianidasn'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],0,0,0,,[],https://twitter.com/TraAriffindo/status/1075574525159297024,,,,,,0,0,,1,1
1301,1075571480832819200,1075571480832819200,1545271198000,2018-12-20,08:59:58,WIB,283849451,annisaa156,Annisa Djafar Yusuf,,@BPJSKesehatanRI selamat pagi min. Mau menanyakan. Apakah informasi ini benar?  pic.twitter.com/mvU9YuyZUN,[],"[{'id': 283849451, 'id_str': '283849451', 'screen_name': 'annisaa156'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],['https://pbs.twimg.com/media/Du0yjmcUUAE5gZX.jpg'],1,0,0,,[],https://twitter.com/annisaa156/status/1075571480832819200,,,,,,0,0,,0,0
1302,1075571032293920768,1075571032293920768,1545271091000,2018-12-20,08:58:11,WIB,1068127559517229056,rohma95469384,Rohma,,"@BPJSKesehatanRI saya mau menanyakan, apa saja syarat buat mendaftarkan calon bayi dalam kandungan, apakah pada saat daftar harus deposit uang dulu atau gimana ya pak?",[],"[{'id': 1068127559517229056, 'id_str': '1068127559517229056', 'screen_name': 'Rohma95469384'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/Rohma95469384/status/1075571032293920768,,,,,,0,0,,0,0
1304,1075569991016054784,1075569991016054784,1545270843000,2018-12-20,08:54:03,WIB,238818490,fananiabdulaziz,Fanani Abdul Aziz,,"@BPJSKesehatanRI sy mau tny, apakah berita yang sedang ramai ini benar? Mohon penjelasanya..trimksh..  pic.twitter.com/wIAazz1E1E",[],"[{'id': 238818490, 'id_str': '238818490', 'screen_name': 'Fananiabdulaziz'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],['https://pbs.twimg.com/media/Du0xM2FV4AEMQw7.jpg'],1,0,0,,[],https://twitter.com/Fananiabdulaziz/status/1075569991016054784,,,,,,0,0,,0,0
1305,1075569934887903232,1075569934887903232,1545270830000,2018-12-20,08:53:50,WIB,799815742237478912,mikathok,mika,,"@BPJSKesehatanRI Selamat pagi, Ingin menanyakan informasi apakah kantor BPJS Kesehatan Cab. Cikarang buka pada tgl 24 Desember 2018. Terima kasih",[],"[{'id': 799815742237478912, 'id_str': '799815742237478912', 'screen_name': 'mikathok'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/mikathok/status/1075569934887903232,,,,,,0,0,,0,0
1306,1075569823466180608,1075403964538007553,1545270803000,2018-12-20,08:53:23,WIB,94007074,ayubellam,ABM,,"Sudah di dm yaa min, tolong di cek. Makasiih",[],"[{'id': 94007074, 'id_str': '94007074', 'screen_name': 'ayubellam'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],1,0,0,,[],https://twitter.com/ayubellam/status/1075569823466180608,,,,,,0,0,,1,1
1307,1075567866361962496,1075404054270898178,1545270337000,2018-12-20,08:45:37,WIB,972909068,lintangaap,lintang aulia putri,,"Min, kalo udh terdaftar tp udh ga d tanggung sama ortu (beku) hrs d aktifkan lg? Atau sebatas terdaftar aja sudah cukup?",[],"[{'id': 972909068, 'id_str': '972909068', 'screen_name': 'lintangaap'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],2,0,0,,[],https://twitter.com/lintangaap/status/1075567866361962496,,,,,,0,0,,1,1
1308,1075567815485140992,1075567815485140992,1545270324000,2018-12-20,08:45:24,WIB,1047332029874851840,nsknis,Kusuma_S,,"Min, kalo anak pensiunan PNS apakah ditanggung  BPJS? Sampai umur berapa?  @BPJSKesehatanRI",[],"[{'id': 1047332029874851840, 'id_str': '1047332029874851840', 'screen_name': 'NSKniS'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],[],1,0,0,,[],https://twitter.com/NSKniS/status/1075567815485140992,,,,,,0,0,,0,0
1310,1075567625004933122,1075567625004933122,1545270279000,2018-12-20,08:44:39,WIB,170355042,ichsan1486,Wachid Ichsan,,"@BPJSKesehatanRI apakah ini benar, yg dilingkari merah, mohon info validnya  pic.twitter.com/psFQNLFjzO",[],"[{'id': 170355042, 'id_str': '170355042', 'screen_name': 'ichsan1486'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",['bpjskesehatanri'],[],['https://pbs.twimg.com/media/Du0vDbOVYAADRaT.jpg'],1,1,0,,[],https://twitter.com/ichsan1486/status/1075567625004933122,,,,,,0,0,,0,0
1311,1075566927458660353,1075220730990587904,1545270113000,2018-12-20,08:41:53,WIB,385841894,traariffindo,pinduak,,"Mau tanya dong ,, kamu ikut selseksi ptt bpjs nya yg di jabodetabek ? Udah keluar kqh hasil psikotest nya ?",[],"[{'id': 385841894, 'id_str': '385841894', 'screen_name': 'TraAriffindo'}, {'id': 1001372876, 'id_str': '1001372876', 'screen_name': 'flowerpxth'}, {'id': 1522337929, 'id_str': '1522337929', 'screen_name': 'BPJSKesehatanRI'}]",[],[],[],2,0,0,,[],https://twitter.com/TraAriffindo/status/1075566927458660353,,,,,,0,0,,1,1
